tweet_id,airline_sentiment,text
569604330229092350,negative,@AmericanAir ask the 10 people you left behind at Miami airport because you guys could not wait 5 minutes and ... http://t.co/XPM98Igqjn
569604328153083900,negative,"@AmericanAir can you do anything to get #AA953 moving? Been almost 24 hrs and hundreds at jfk upset, tired and want to get to BA."
569604243226652700,negative,@AmericanAir more of the insane treatment by your customers
569604176960827400,negative,@americanair Help!  I need to speak to a live agent before I lose my online reservation being held.
569604173236477950,negative,"@AmericanAir @_emmaclifford No. At JFK you sort of have to guess things out. It's a small airport, so whatever."
569604083507556350,negative,@AmericanAir is this how you let your employees treat your loyal customers? #attackingbabymomma #crazinessintherockies
569603991551782900,positive,@AmericanAir  Mad love http://t.co/4ojrSDWPkK NYC-
569603962233622500,positive,"@AmericanAir thanks for forcing me to check -in my carry - on luggage. That is exactly why I spent extra money on ""travel size"" toiletries"
569603590349848600,negative,"@AmericanAir @ejacqui If you updated the screens, then people would know the Late Flightst info, good or bad. And that wouldn't work because..."
569603156927246340,negative,@AmericanAir missing a full days of work thanks guys
569603127223066600,negative,@AmericanAir Trying to find out if flight #340 DFW to HOU is on tonight. Exec platinum desk not calling back and online info not clear.
569602798867882e3,negative,.@AmericanAir I can't even get on the phone with your reservations team. The system automatically disconnects us.
569602682505138200,negative,@AmericanAir Flight Cancelled Flighted and rebooked but agent made a mistake and booked wrong date! Been trying to get through via phone for hours!!
569602563261276160,negative,"@AmericanAir @russelneiss No, American. This is simple. How about YOU call HER back with the info for her new flight. Basic customer service"
569602295224246300,negative,@AmericanAir I have looked and I was told it was in Guatemala last night. No record of anywhere today. I need my clothing for work tomorrow.
569602069335838700,negative,"@AmericanAir Cool, a canned response. Nah, I think I'll keep tweeting at everyone who mentions AA on Twitter. You could DM me, though."
569602057285574660,negative,@AmericanAir please fix your mobile and desktop site to allow Canadians to select a passenger when checking in. Thanks.
569601934853873660,negative,@AmericanAir tried ringing but told me to try again Late Flightr. I'm supposed to be leaving in an hour...
569601869598867460,positive,@AmericanAir You guys did an amazing job today! Know it’s hard; thanks to Kate Appleton for all her hard work reFlight Booking Problems my friends and me!
569601519663906800,negative,.@AmericanAir cover a rental car or refund our ticket? - I'll gladly drive 10 hrs home than be stuck here till Tues!
569601363799359500,negative,@AmericanAir should reconsider #usairways acquisition. Flight 1843 AA gold flyers insulted by attendant for hanging jacket!
569601354118905860,negative,@AmericanAir   You neglected to mention the $200 fee per ticket.  I had a medical reason and still have had to jump thru hoops.
569601337882755100,neutral,@AmericanAir yes and I would like a refund.
569601332040089600,neutral,@AmericanAir how realistic is it to make an 80 minute domestic to international transfer at JFK for a non US citizen?
569601094239825900,positive,Eliza &amp; I cheated on u @AmericanAir with @AirTahitiNui &amp; it was a lovely flight. But we'll be back! Lots!
569600985007558660,positive,@AmericanAir I hope you like the photo :) http://t.co/p7fSLuxEGW
569600927394631700,negative,"@AmericanAir @sweetmel If weather is bad, wouldn't your folks try extra hard to communicate...or load bags onto flight 1320...or...anything?"
569600780048560100,negative,"@AmericanAir and how is this not a mechanical issue? All evidence points to the idea that it’s the ILS at CLL at fault, not the weather."
569600694388445200,negative,"@AmericanAir @CAexhibitions Sorry in, like, a general way? Or sorry that incompetence/understaffing is compounding weather issues?"
569600599588630500,neutral,@AmericanAir please help us get home tomorrow!!!!!
569600462661554200,negative,"@AmericanAir @tennetexan Too bad there's only, like, 3 people on that team, then. Because this is next level unreal."
569600295833116700,negative,"@AmericanAir @marxsterbcow How is this a real life response to a customer service issue? Seriously. Keep trying to call us. Eh, might work."
5.6960029129065677e+017,negative,@AmericanAir fix the engine of flight AA3031so I don't spend all night in your airport so I can fly home tomorrow
569600137296633860,positive,@AmericanAir Thank you.....you do the same!!
5.6959997872274637e+017,negative,@AmericanAir @ActingOutMgmnt Just make sure they remember to load the bags onto the plane. They Cancelled Flight the flight when they forget...
569599379893575700,negative,"@AmericanAir @brewcrewfan8 Is this real life, AA? Like, 2015 real life? You should be emailing/calling/DMing people you've inconvenienced."
5.6959931267130163e+017,negative,@AmericanAir hey there me again from yesterday im still on hold
569599269189107700,negative,@AmericanAir weather is unavoidable. Understaffing is controllable
569599116403036160,negative,"@AmericanAir Not only was 5418 Late Flight, but we've been boarded and waiting for over 30min. WTF?"
569598991463268350,negative,@AmericanAir @yvonneokaka When do I get my personal response and apology for your crew's having forgotten to load baggage onto my flight?
569598942821744640,negative,@AmericanAir All flts to JFK Cancelled Flightled Thx to UR agent at SFO Im rebooked on UA. Didn't get name. She was awesome!  #twitterhug #shesaidrun
569598671420919800,negative,@AmericanAir I know.  After an hour I got a live person.  It messes up our arrival and car plans at two airports and is costing us more.
569598544379818e3,neutral,@AmericanAir I can't get ahold of aadvantage reservations.  I need to ticket a reservation that Cancelled Flights soon.  can you help?
569598406181695500,negative,"@AmericanAir i was also told by agents my issues ""aren't their prob"" K fine. I get it. But have some compassion 4 others dealing w/this!!!"
5.6959831482555597e+017,negative,@AmericanAir What's the status at DFW? Ticket agent at gate A9 was very rude and unhelpful.
5.6959815599967437e+017,negative,@AmericanAir i was spoken 2 like I'm an idiot and that is not OK!! I don't need to deal w/ that esp after the travel experience I've had
569597962659110900,neutral,@AmericanAir I am trying to switch my flight to AA 1359 I am currently on AA 2401 at 6:50am MONDAY morn then AA 2586! Help Me!!
569597885446271e3,negative,@AmericanAir I really hope it departs. They said is because the catering service wasnt available but we can see it next to plane doing nthin
569597742693154800,negative,@AmericanAir I understand weather is not your fault but ur cs reps are atrocious. I am NOT happy nor will I EVR fly w/ u again.
569597666025345e3,negative,"@AmericanAir When I left Orlando, I was 2nd in line for standby. I land and I'm 4th. 'Priority members get first available seats'. Awesome."
569597220871282700,negative,@AmericanAir You didn't respond to my DM. You tweeted the same canned tweet you're telling everyone else.
569597072350978050,negative,@AmericanAir I DMed you my AA &amp; phone #s &amp; you can't have someone call me? What was the point of your response? You didn't resolve anything!
569596793941401600,negative,@AmericanAir don't you guys have an email address? Just put me on the next available flight from ohare
569596652622721e3,negative,@AmericanAir But Eagle is always Late Flight
5.6959651551095603e+017,negative,@AmericanAir I have never on all my trips on any airline ever nat'l or int'l ever experienced anything like this!
569596502558920700,negative,"@AmericanAir your call center won't let me wait on hold, which I would happily do. Am I seriously supposed to just keep calling? Not great"
569596420761604100,negative,@AmericanAir half hour Late Flight leaving DFW...no attempt at an explanation
569596325076955140,negative,@AmericanAir I'm on flight 1027 tomorrow that got Cancelled Flightled. Need to find an alternative to get to Dallas. Please help.
569596156927303700,negative,"@AmericanAir 30 minutes flight from OKC and then make us wait, 30 minutes cause the gate isn't empty.  #epicfail #poorplanning"
569595899204255740,negative,"@AmericanAir seems like queue times are very high, in Q waiting for an agent 4 almost  an hour.Flight got Cancelled Flightled. http://t.co/sDm2wvR3zr"
569595791355981800,negative,"@AmericanAir Nah, just horrible dining options outside of club. Luckily Manuel in the Admirals can make a Bloody Mary."
569595643087487e3,neutral,@AmericanAir any earlier flights SAP-&gt;Mia &amp; Mia -&gt; New York (lga) on 03.03. I'm currently booked on flights 1504 and 1102.
